age,workclass,fnlwgt,education.num,marital.status,sex,capital.gain,capital.loss,hours.per.week,income,Race_Amer-Indian-Eskimo,Race_Asian-Pac-Islander,Race_Black,Race_Other,Race_White,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
39,6,202937,14,0,0,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
32,4,83413,13,2,1,0,0,35,1,0,0,0,0,1,1,0,0,0,0,0
26,6,212798,13,0,0,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
57,4,192258,10,-2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
36,6,112497,5,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
30,6,97521,13,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
27,6,160972,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
21,6,322931,10,0,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0
22,6,403519,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
43,2,330174,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
20,6,278155,10,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
30,6,39054,9,2,1,0,0,65,1,0,0,0,0,1,0,0,1,0,0,0
57,6,170287,14,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
42,6,336643,11,-1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
29,6,264166,11,-2,0,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
44,2,433705,9,2,1,0,0,52,1,0,0,0,0,1,0,0,0,1,0,0
28,6,27044,12,-2,0,0,0,43,0,0,0,0,0,1,0,0,1,0,0,0
42,6,165599,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
26,6,159759,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
29,6,385092,10,-2,0,0,0,36,0,0,0,0,0,1,0,0,0,0,1,0
42,6,188808,13,-2,1,0,0,30,0,0,0,0,0,1,1,0,0,0,0,0
30,6,167476,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
21,3,194096,10,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0
59,6,182460,9,2,1,0,0,30,1,0,0,0,0,1,0,0,1,0,0,0
21,0,102323,10,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
56,6,232139,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
39,6,341741,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0
21,6,206008,10,0,1,0,0,50,0,0,0,1,0,0,1,0,0,0,0,0
48,6,344415,13,1,1,0,0,37,1,0,0,0,0,1,0,0,0,0,1,0
35,3,372130,9,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
43,6,27766,13,-1,1,0,0,60,1,0,0,0,0,1,0,0,1,0,0,0
23,6,140764,11,0,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
17,0,161259,6,0,1,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0
41,6,22201,13,2,1,0,0,40,1,0,1,0,0,0,0,0,1,0,0,0
35,7,187046,14,2,1,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0
22,6,137591,10,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1
53,6,274276,9,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
42,6,341757,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
36,6,218542,9,-1,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
44,2,190020,13,2,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0
27,6,221436,13,2,0,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
39,5,52187,9,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
59,6,158776,5,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
34,2,51543,10,0,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0
17,6,146329,8,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,1
31,6,397467,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
59,6,105592,10,2,1,0,0,12,0,0,0,0,0,1,0,0,1,0,0,0
39,6,78171,10,1,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0
46,3,55377,13,2,1,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0
31,6,258932,9,1,0,0,0,80,0,0,0,0,0,1,0,0,0,1,0,0
18,6,219841,7,0,1,0,0,12,0,0,0,0,0,1,0,0,0,1,0,0
46,6,156926,10,2,1,0,0,60,1,0,0,0,0,1,0,0,1,0,0,0
55,6,160362,13,2,1,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
48,6,192161,13,-2,1,0,0,43,0,0,0,0,0,1,0,0,0,1,0,0
53,6,208570,9,2,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,1
44,5,182771,13,2,1,0,0,48,1,0,1,0,0,0,0,0,1,0,0,0
43,6,151089,10,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
50,6,163002,9,-1,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
56,6,155657,4,-2,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
27,6,217530,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,244406,9,0,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
18,2,152182,6,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0
38,6,201454,10,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
40,7,144371,13,2,1,0,0,15,0,0,0,0,0,1,0,1,0,0,0,0
55,6,277034,10,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
35,5,462832,9,2,0,0,0,40,1,0,0,1,0,0,0,1,0,0,0,0
26,6,200681,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
54,3,119565,13,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
22,6,192017,9,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
52,2,84808,9,-2,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
33,6,100154,6,-1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
42,6,169383,14,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
19,1,43887,9,0,1,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0
45,6,54260,10,-2,1,0,0,99,0,0,0,0,0,1,0,1,0,0,0,0
25,6,476334,10,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
90,6,52386,13,0,1,0,0,40,0,0,1,0,0,0,0,0,0,0,1,0
33,6,83671,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1
45,6,172960,10,-2,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
47,6,191957,9,2,1,0,0,40,1,0,0,1,0,0,0,0,0,0,0,1
38,2,40955,14,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,1,0
37,6,175643,9,2,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
53,3,197184,14,2,1,0,0,70,1,0,0,0,0,1,0,0,1,0,0,0
56,6,187295,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
18,6,40822,7,0,1,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
44,6,228729,9,2,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0
50,6,240496,10,-2,0,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
26,6,51961,13,0,1,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0
36,6,174887,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
37,6,95855,7,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,362259,13,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
38,5,30916,12,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
62,6,153148,9,-2,0,0,0,84,0,0,0,0,0,1,0,0,0,1,0,0
46,6,167915,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
37,6,98776,9,2,1,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
27,6,209801,10,0,0,0,0,45,0,0,0,0,0,1,1,0,0,0,0,0
38,6,183800,12,2,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
35,6,54595,8,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1
34,6,79637,13,0,0,0,0,40,0,1,0,0,0,0,0,0,1,0,0,0
50,6,126566,9,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
34,5,527162,10,2,1,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0
19,6,139466,10,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1
23,6,64520,9,0,1,0,0,30,0,0,0,0,0,1,1,0,0,0,0,0
50,6,97741,9,2,1,0,0,45,1,0,0,0,0,1,0,0,0,1,0,0
17,6,350995,8,0,1,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0
59,0,182836,9,2,0,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
25,6,143267,9,0,0,0,0,48,0,0,0,0,0,1,1,0,0,0,0,0
21,6,346341,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
50,6,172175,15,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
17,6,153035,6,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
63,6,200127,9,-3,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
31,2,204470,14,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,1,0
45,6,353012,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
25,6,194342,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,57898,8,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,6,164707,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
42,6,269028,16,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
56,6,83922,10,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
47,6,160647,9,0,0,0,0,46,0,0,0,0,0,1,0,0,0,1,0,0
69,6,125437,9,-2,0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
42,6,246011,13,2,0,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0
19,6,216937,9,0,0,0,0,60,0,0,0,0,1,0,0,0,0,1,0,0
56,5,66356,10,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
61,4,197311,14,-3,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
38,6,301743,9,-2,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
39,6,98776,10,-2,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
35,5,32528,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
27,6,177119,10,-2,0,0,0,44,0,0,0,0,0,1,1,0,0,0,0,0
40,7,193524,10,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
59,3,192258,16,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
20,0,145917,10,0,0,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
42,4,214838,9,2,1,0,0,30,1,0,0,0,0,1,0,0,0,1,0,0
59,6,176011,10,-1,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
54,7,147239,16,2,1,0,0,60,1,0,0,0,0,1,0,0,0,0,1,0
53,6,155963,13,2,1,0,0,30,0,0,0,0,0,1,0,0,0,0,0,1
20,6,360457,10,0,0,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0
54,4,114674,10,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
41,5,95708,14,0,1,0,0,45,1,0,1,0,0,0,0,0,1,0,0,0
33,2,100734,9,-2,0,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0
35,6,188972,9,-3,0,0,0,30,0,0,0,0,0,1,0,0,1,0,0,0
22,6,162667,9,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
29,6,180758,14,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
23,6,46645,13,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0
30,6,203258,9,0,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
17,6,134480,7,0,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0
35,2,85548,10,-1,0,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0
25,6,195994,2,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
42,3,148316,11,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
42,6,227466,9,0,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
19,6,68552,9,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
32,6,252257,12,0,0,0,0,45,0,0,0,0,0,1,1,0,0,0,0,0
44,6,30126,10,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
53,6,304353,10,2,1,0,0,36,1,0,0,0,0,1,0,1,0,0,0,0
47,5,171968,13,-3,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0
24,6,205839,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
30,3,218640,10,2,0,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0
42,6,150568,9,-1,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1
19,6,382738,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
37,5,138940,7,0,1,0,0,37,0,0,0,0,0,1,0,0,0,1,0,0
26,5,258306,6,2,1,0,0,99,0,0,0,0,0,1,0,0,0,1,0,0
52,6,152373,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
50,2,141875,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,157289,9,1,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
37,6,184498,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
47,6,199832,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
47,6,23545,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
28,6,175710,13,2,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
27,6,52028,13,2,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0
61,5,315977,9,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
47,6,202322,3,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
30,6,251825,12,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
54,6,202115,9,2,0,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
56,2,216824,15,2,1,0,0,40,1,0,1,0,0,0,1,0,0,0,0,0
69,6,145656,10,-3,0,0,0,24,0,0,0,0,0,1,1,0,0,0,0,0
30,6,137076,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
36,6,152621,10,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
42,5,27242,7,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
45,4,358242,13,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,1,0
26,6,300290,7,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
28,2,149991,13,2,1,0,0,42,1,0,0,1,0,0,0,0,0,1,0,0
31,6,189759,14,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
32,6,339482,3,-1,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
51,6,100933,9,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
29,6,354558,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
64,6,285052,10,-3,0,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0
26,3,175044,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
68,6,45508,3,1,1,0,0,22,0,0,0,0,0,1,0,0,0,0,0,1
32,6,173351,9,2,1,0,0,48,0,0,0,0,0,1,0,1,0,0,0,0
29,6,173611,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
51,0,182543,2,-1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
21,6,143062,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
26,0,137951,6,-1,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
33,2,293063,13,1,1,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0
26,6,377754,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,6,193477,9,2,1,0,0,55,0,0,0,0,0,1,0,1,0,0,0,0
29,2,277323,9,0,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
19,6,69182,10,0,0,0,0,27,0,0,0,0,0,1,0,0,0,1,0,0
51,6,219599,9,2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
45,6,129371,5,-1,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0
20,6,470875,9,2,1,0,0,32,0,0,0,1,0,0,0,0,0,0,0,1
40,6,201734,10,0,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0
52,2,91689,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
46,6,166546,10,-2,0,0,0,24,0,0,0,0,0,1,1,0,0,0,0,0
24,6,293324,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,219262,5,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
38,5,403391,13,2,1,0,0,60,0,0,0,0,0,1,0,0,1,0,0,0
44,6,367749,13,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,1,0
24,6,128487,13,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
32,3,111363,15,2,1,0,0,75,1,0,0,0,0,1,0,0,0,0,1,0
49,6,240869,4,0,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
36,6,163278,14,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
31,6,416415,9,-1,1,0,0,45,0,0,0,0,0,1,1,0,0,0,0,0
46,0,280030,3,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
46,6,251243,10,-2,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
46,2,167159,10,2,1,0,0,70,1,0,0,0,0,1,0,0,0,1,0,0
29,6,161857,9,1,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0
37,6,160035,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
44,0,190205,4,2,1,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0
28,0,161290,10,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
28,5,112403,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
48,6,238726,9,-3,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
52,6,164530,7,-2,0,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0
19,6,456572,9,0,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
31,5,177675,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
37,6,102953,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
22,0,224238,10,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0
46,6,155489,12,2,1,0,0,44,1,0,0,0,0,1,0,1,0,0,0,0
40,2,261497,9,2,1,0,0,35,0,0,0,1,0,0,0,1,0,0,0,0
58,6,365511,10,-2,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0
36,6,187999,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
26,2,190350,13,0,0,0,0,35,0,0,0,1,0,0,0,0,0,0,1,0
17,0,166759,8,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
49,6,168262,6,-2,1,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0
46,6,165953,13,2,1,0,0,45,1,0,0,0,0,1,1,0,0,0,0,0
26,6,375980,9,-1,0,0,0,37,0,0,0,1,0,0,0,0,0,0,0,1
40,4,406463,14,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
53,3,231472,16,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
60,5,78913,10,2,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
28,6,69107,9,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
22,0,182387,10,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0
31,6,169002,9,2,1,0,0,55,0,0,0,0,0,1,0,0,0,1,0,0
34,6,422836,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
27,3,230922,14,0,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
40,6,195892,10,-2,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
68,6,163346,9,-3,0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
51,6,82566,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
55,6,86505,9,2,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
43,6,178780,12,2,1,0,0,45,1,0,0,0,0,1,0,0,1,0,0,0
23,3,173945,13,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,1,0
48,6,176810,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
34,6,113838,10,2,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
31,2,121055,9,2,1,0,0,70,1,0,0,0,0,1,0,1,0,0,0,0
71,0,52171,4,-2,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
17,6,566049,6,0,1,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0
37,6,67433,9,2,0,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
26,6,39014,8,2,0,0,0,40,0,0,0,0,1,0,0,0,0,1,0,0
17,6,51939,7,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,1
34,6,100669,13,2,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0
33,6,112847,9,2,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0
41,2,32185,14,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
59,6,138370,6,1,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0
46,6,180505,9,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
45,6,168262,14,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
27,6,85126,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,6,113838,13,2,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0
28,6,197905,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
32,6,316589,13,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
36,6,336367,12,0,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
23,6,209955,9,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
44,6,210013,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
37,6,224541,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
45,6,88061,7,1,0,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0
49,6,43206,15,0,0,0,0,55,1,0,0,0,0,1,0,0,0,0,1,0
37,6,202950,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
26,6,154093,9,0,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
51,6,355954,10,2,1,0,0,60,1,0,0,0,0,1,0,1,0,0,0,0
24,6,379418,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
67,5,286372,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,387270,9,2,0,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
21,6,270043,10,0,0,0,0,16,0,0,0,0,0,1,0,0,0,1,0,0
39,5,65738,10,2,0,0,0,15,1,0,0,0,0,1,0,0,0,1,0,0
33,6,159888,7,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
48,6,278039,9,-2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
21,6,265434,10,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0
24,6,208882,9,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0
23,6,53513,13,0,0,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
40,6,225193,9,2,1,0,0,63,0,0,0,0,0,1,0,0,0,1,0,0
48,6,166809,13,1,0,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
42,5,175674,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
45,4,368947,13,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
31,6,194901,9,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
53,6,203173,11,2,1,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
25,6,267431,13,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,1,0
32,6,111836,10,2,1,0,0,50,0,0,0,1,0,0,0,0,0,1,0,0
34,6,198613,7,2,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1
41,7,149102,13,2,1,0,0,35,1,0,0,0,0,1,0,0,1,0,0,0
57,2,121111,9,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
25,6,130397,6,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
17,6,184198,7,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,1
17,6,121287,5,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
82,7,120408,10,-3,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
40,6,164678,12,-2,0,0,0,32,0,0,0,0,0,1,0,0,0,0,1,0
26,6,388812,10,0,1,0,0,35,0,0,0,1,0,0,0,0,0,0,0,1
37,6,294919,10,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
25,6,101684,6,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
65,6,36209,6,2,1,0,0,22,1,0,0,0,0,1,0,0,0,1,0,0
39,6,123983,13,-2,1,0,0,40,0,0,1,0,0,0,0,0,0,0,0,1
36,5,340001,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
37,5,203828,9,2,1,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1
23,6,183789,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
34,6,305619,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
63,5,174181,13,2,1,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0
59,6,131869,9,-3,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
49,5,43479,10,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
62,0,203126,5,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
17,6,118792,7,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1
28,6,272913,6,2,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
45,4,222011,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
40,7,301007,13,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,1,0
45,6,197731,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,173736,5,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
